10	176.32.107.12	20632	IE	07	Dublin		53.3389	-6.2595	2954913792	2954915839
11	52.93.7.52	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
12	52.93.6.149	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
14	54.239.53.9	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
15	54.239.53.72	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
16	54.239.53.85	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
17	54.239.53.36	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
18	54.239.52.141	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
19	52.95.31.37	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
20	52.95.31.132	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
21	52.95.30.212	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
33	176.32.107.6	20632	IE	07	Dublin		53.3389	-6.2595	2954913792	2954915839
34	52.93.36.80	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
35	52.93.7.193	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
37	54.239.122.238	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
38	54.239.122.229	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
39	54.239.123.104	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
40	54.239.123.121	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
41	54.239.122.44	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
53	176.32.107.10	20632	IE	07	Dublin		53.3389	-6.2595	2954913792	2954915839
54	52.93.36.86	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
55	52.93.7.199	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
57	52.93.14.158	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
58	52.93.14.141	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
59	52.93.14.32	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
60	52.93.14.67	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
61	52.93.15.251	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
78	176.32.107.6	20632	IE	07	Dublin		53.3389	-6.2595	2954913792	2954915839
79	52.93.36.86	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
80	52.93.7.167	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
82	54.239.108.248	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
83	54.239.110.156	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
84	54.239.110.147	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
85	54.239.111.19	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
86	52.93.24.32	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
87	52.93.24.29	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
101	176.32.107.6	20632	IE	07	Dublin		53.3389	-6.2595	2954913792	2954915839
103	52.93.7.167	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
105	54.239.108.248	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
106	54.239.110.156	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
107	54.239.110.147	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
108	54.239.111.19	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
109	52.93.24.32	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
110	52.93.24.29	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
124	52.93.15.224	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
127	52.93.12.210	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
129	205.251.244.194	4428	US	VA	Ashburn	20149	39.0481	-77.4728	3455840256	3455841791
131	54.239.111.20	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
132	52.93.12.195	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
133	54.239.108.119	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
136	54.239.43.133	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
138	54.239.123.48	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
139	54.239.123.35	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
140	54.239.41.160	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
142	54.239.123.12	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
144	54.239.123.33	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
145	54.239.52.135	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
147	54.239.122.44	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
150	54.239.42.55	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
153	54.239.123.112	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
154	54.239.122.39	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
155	52.95.30.211	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
157	54.239.123.107	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
160	54.239.123.120	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
161	54.239.123.84	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
162	52.95.30.127	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
165	54.239.123.99	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
166	54.239.123.115	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
167	52.95.30.30	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
169	205.251.245.243	4428	US	VA	Ashburn	20149	39.0481	-77.4728	3455840256	3455841791
170	54.239.122.44	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
171	54.239.109.180	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
172	54.239.42.57	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
173	54.239.42.56	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
174	54.239.109.165	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
177	54.239.123.48	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
178	54.239.53.13	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
180	52.95.30.33	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
181	54.239.53.92	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
182	54.239.53.101	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
183	54.239.123.37	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
184	54.239.53.20	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
185	52.95.30.144	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
186	54.239.52.135	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
187	52.95.30.19	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
188	54.239.123.80	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
189	52.95.30.130	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
190	52.95.30.143	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
192	52.95.30.206	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
193	54.239.123.99	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
197	52.95.30.126	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
198	54.239.122.44	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
201	52.95.30.210	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
213	52.93.24.14	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
215	52.93.13.80	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
216	52.93.24.23	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
217	54.239.108.62	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
218	54.239.108.47	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
219	52.93.12.132	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
222	52.93.6.132	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
223	52.93.12.123	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
224	52.93.7.37	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
225	52.93.7.34	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
226	54.239.43.133	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
228	52.93.7.51	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
230	176.32.107.5	20632	IE	07	Dublin		53.3389	-6.2595	2954913792	2954915839
231	54.239.41.160	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
235	54.239.53.21	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
240	54.239.53.100	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
243	52.95.30.211	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
245	54.239.53.91	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
247	52.95.30.127	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
248	54.239.53.10	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
251	54.239.52.135	875630	JP	13	Tokyo	102-0	35.685	139.751	921646080	921646591
254	54.239.122.39	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
256	52.95.30.9	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
258	54.239.42.57	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
260	54.239.123.120	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
261	52.95.30.120	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
263	54.239.123.48	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
264	205.251.245.241	4428	US	VA	Ashburn	20149	39.0481	-77.4728	3455840256	3455841791
265	52.95.30.210	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
266	54.239.108.164	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
267	54.239.123.115	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
268	54.239.108.151	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
269	54.239.123.37	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
272	52.93.12.50	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
275	54.239.123.80	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
276	52.93.12.33	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
277	52.93.13.28	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
278	52.93.13.57	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
279	52.95.30.33	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
280	54.239.123.99	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
281	54.239.48.189	134395	US	OR	Boardman	97818	45.8696	-119.688	921645056	921646079
283	54.239.122.44	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
285	52.95.30.144	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
291	52.95.30.143	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
297	52.95.30.126	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
299	52.95.30.210	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
304	52.93.15.248	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
307	52.93.14.246	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
308	52.93.14.223	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
310	54.239.43.6	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
312	54.239.42.90	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
313	52.95.30.207	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
315	54.239.42.77	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
316	52.95.30.133	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
317	54.239.43.72	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
320	52.95.30.36	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
322	52.93.7.162	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
323	54.239.41.173	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
324	52.93.36.35	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
326	54.239.42.207	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
327	52.93.36.40	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
328	54.239.122.39	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
329	54.239.43.30	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
330	52.93.36.89	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
331	176.32.107.11	20632	IE	07	Dublin		53.3389	-6.2595	2954913792	2954915839
332	54.239.110.179	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
333	54.239.123.10	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
335	54.239.111.19	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
336	54.239.123.5	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
338	205.251.244.199	4428	US	VA	Ashburn	20149	39.0481	-77.4728	3455840256	3455841791
339	54.239.123.222	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
343	54.239.42.54	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
346	27.0.0.255	875630	JP	13	Tokyo	102-0	35.685	139.751	452984832	452985855
350	54.239.41.173	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
352	54.239.42.207	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
353	54.239.43.30	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
357	52.93.24.39	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
368	52.93.15.230	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
369	52.95.30.207	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
370	52.93.12.66	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
372	52.95.30.133	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
373	52.93.12.49	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
374	52.95.30.36	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
375	54.239.43.131	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
376	54.239.41.173	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
377	54.239.43.41	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
378	54.239.42.207	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
379	54.239.43.103	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
381	54.239.43.162	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
384	54.239.111.29	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
385	54.239.110.179	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
386	52.93.24.32	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
388	54.239.111.19	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
389	52.93.24.31	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
391	205.251.244.199	4428	US	VA	Ashburn	20149	39.0481	-77.4728	3455840256	3455841791
393	54.239.122.39	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
398	54.239.123.10	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
401	54.239.123.5	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
403	54.239.123.222	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
405	54.239.42.54	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
408	27.0.0.255	875630	JP	13	Tokyo	102-0	35.685	139.751	452984832	452985855
411	54.239.41.173	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
414	54.239.42.207	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
417	52.93.15.230	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
420	52.93.12.66	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
421	52.95.30.207	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
422	52.93.24.39	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
423	52.93.12.49	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
424	52.95.30.133	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
426	54.239.43.131	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
434	54.239.43.41	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
440	52.93.36.80	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
441	52.93.7.193	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
442	54.239.43.103	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
443	54.239.41.173	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
445	54.239.122.238	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
446	54.239.122.229	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
447	54.239.123.104	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
448	54.239.123.121	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
451	54.239.122.44	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
453	54.239.42.207	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
455	54.239.111.29	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
457	54.239.43.30	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
458	52.93.24.32	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
459	54.239.110.179	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
460	52.93.24.31	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
462	54.239.111.19	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
464	205.251.244.199	4428	US	VA	Ashburn	20149	39.0481	-77.4728	3455840256	3455841791
475	54.239.122.39	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
476	54.239.123.10	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
478	54.239.123.5	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
480	54.239.123.222	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
482	54.239.42.54	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
485	52.95.30.207	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
486	54.239.41.173	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
487	52.95.30.133	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
488	54.239.42.207	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
490	54.239.41.173	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
491	54.239.43.30	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
492	54.239.42.207	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
493	52.93.24.39	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
496	54.239.110.179	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
498	54.239.111.19	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
500	205.251.244.199	4428	US	VA	Ashburn	20149	39.0481	-77.4728	3455840256	3455841791
512	54.239.122.45	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
515	54.239.123.98	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
516	52.95.30.211	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
517	54.239.123.93	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
518	52.95.30.131	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
519	54.239.42.56	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
520	52.95.30.34	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
521	54.239.41.173	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
522	54.239.41.173	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
523	54.239.42.207	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
524	52.95.53.123	1549	US	WA	Seattle	98109	47.6344	-122.342	878654464	878655487
525	52.95.63.155	4428	US	VA	Ashburn	20149	39.0481	-77.4728	878657024	878657535
526	54.239.42.211	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
527	54.239.43.218	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
528	54.239.43.216	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
529	54.239.42.77	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
530	54.239.42.75	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
531	54.239.43.72	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
532	54.239.43.70	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
535	52.93.7.208	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
536	52.93.7.170	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
537	52.93.36.33	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
538	52.93.36.75	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
539	52.93.36.40	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
540	52.93.36.70	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
541	52.93.36.89	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
542	176.32.107.7	20632	IE	07	Dublin		53.3389	-6.2595	2954913792	2954915839
543	52.93.36.87	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
545	176.32.107.11	20632	IE	07	Dublin		53.3389	-6.2595	2954913792	2954915839
568	52.95.30.211	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
570	52.95.30.131	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
573	52.95.30.34	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
576	54.239.41.173	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
577	52.93.15.230	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
578	54.239.122.45	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
579	52.93.12.66	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
580	54.239.42.207	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
581	54.239.123.98	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
582	52.93.12.49	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
583	54.239.43.210	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
584	54.239.43.131	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
585	54.239.123.93	107777	KR	12	Incheon		37.4536	126.732	921662464	921665535
586	52.95.62.157	4428	US	VA	Ashburn	20149	39.0481	-77.4728	878657024	878657535
587	54.239.43.41	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
589	54.239.42.77	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
590	54.239.43.103	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
591	54.239.41.173	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
592	54.239.42.133	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
593	54.239.43.72	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
594	54.239.108.63	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
596	54.239.42.207	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
597	52.93.24.22	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
598	52.93.7.208	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
599	52.95.63.155	4428	US	VA	Ashburn	20149	39.0481	-77.4728	878657024	878657535
600	52.93.24.15	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
601	52.93.36.33	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
603	54.239.43.216	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
604	52.93.36.40	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
606	54.239.42.75	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
608	52.93.36.89	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
610	54.239.43.70	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
611	176.32.107.7	20632	IE	07	Dublin		53.3389	-6.2595	2954913792	2954915839
615	52.93.7.170	1549	US	WA	Seattle	98109	47.6344	-122.342	878511616	878512127
617	52.93.36.75	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
621	52.93.36.87	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
625	176.32.107.11	20632	IE	07	Dublin		53.3389	-6.2595	2954913792	2954915839
635	52.93.15.230	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
638	52.93.12.66	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
640	52.93.12.49	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
643	54.239.43.131	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
645	54.239.43.41	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
646	52.95.30.217	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
648	54.239.43.103	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
649	52.95.31.131	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
651	52.95.31.18	875630	JP	13	Tokyo	102-0	35.685	139.751	878648832	878649343
652	54.239.108.63	4428	US	VA	Ashburn	20149	39.0481	-77.4728	921660416	921661439
653	27.0.0.248	875630	JP	13	Tokyo	102-0	35.685	139.751	452984832	452985855
654	52.93.24.22	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
655	52.93.24.15	1549	US	WA	Seattle	98109	47.6344	-122.342	878514432	878575615
656	54.239.41.161	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
659	54.239.43.132	1549	US	WA	Seattle	98109	47.6344	-122.342	921643008	921645055
662	52.93.13.10	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
665	52.93.12.255	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
668	52.93.12.146	1549	US	WA	Seattle	98109	47.6344	-122.342	878513152	878514175
